transaction_id,transaction_date,customer_id,account_id,merchant_id,amount,is_fraud
1001694,2025-01-11,8398,11791,74,96.32,False
1001695,2025-01-17,8432,9289,1332,271.22,False
1001696,2025-01-04,339,13417,1220,362.67,False
1001697,2025-01-28,8347,4817,203,178.15,False
1001698,2025-01-02,502,12375,1636,60.49,False
1001699,2025-01-22,8530,10227,411,213.16,False
1001700,2025-01-04,5634,4449,1302,170.0,False
1001701,2025-01-08,1052,4485,642,236.26,False
1001702,2025-01-26,613,14016,740,500.09,False
1001703,2025-01-10,2854,11421,266,10.99,False
1001704,2025-01-05,6397,13184,361,355.41,True
1001705,2025-01-31,5910,574,1983,446.94,False
1001706,2025-01-28,8552,643,1687,113.99,False
1001707,2025-01-01,9391,7100,236,117.15,False
1001708,2025-01-13,5865,13945,101,146.7,False
1001709,2025-01-12,8035,2229,11,21.24,False
1001710,2025-01-25,4661,1013,1483,169.88,False
1001711,2025-01-28,8878,6794,812,436.67,False
1001712,2025-01-16,3389,5631,1005,68.14,False
1001713,2025-01-22,3211,10695,1211,215.59,False
1001714,2025-01-12,76,1673,1530,314.01,False
1001715,2025-01-06,6432,13298,1778,55.92,False
1001716,2025-01-21,9243,1534,1726,141.19,False
1001717,2025-01-26,2098,144,102,85.26,False
1001718,2025-01-08,3995,2584,806,31.35,False
1001719,2025-01-06,4234,14925,108,221.43,False
1001720,2025-01-21,1903,827,551,151.13,False
1001721,2025-01-28,9158,4544,1585,269.41,False
1001722,2025-01-03,2188,4063,1372,718.31,False
1001723,2025-01-01,569,10789,96,233.71,False
1001724,2025-01-26,8765,9128,1959,105.82,False
1001725,2025-01-26,1967,8052,704,4.13,False
1001726,2025-01-18,8596,4949,59,204.28,False
1001727,2025-01-31,305,12409,280,95.63,False
1001728,2025-01-24,1424,11594,962,290.04,False
1001729,2025-01-19,8678,9841,1552,557.12,False
1001730,2025-01-09,536,8685,949,304.34,False
1001731,2025-01-29,8357,3489,1619,567.34,False
1001732,2025-01-05,6211,5794,1069,219.77,False
1001733,2025-01-09,4818,9435,1985,208.91,False
1001734,2025-01-05,8483,13009,729,1246.31,False
1001735,2025-01-19,2144,3991,558,16.68,False
1001736,2025-01-21,6181,4875,537,31.53,False
1001737,2025-01-15,1932,10849,1035,299.85,False
1001738,2025-01-23,9154,13807,1412,240.36,False
1001739,2025-01-30,9209,8293,1137,99.6,False
1001740,2025-01-17,2317,9330,820,435.26,False
1001741,2025-01-30,6536,7928,1025,154.43,False
1001742,2025-01-21,3386,9610,1365,380.38,False
1001743,2025-01-06,7489,10185,622,42.76,False
1001744,2025-01-01,7782,10354,1639,142.9,False
1001745,2025-01-29,5973,10591,1378,259.61,False
1001746,2025-01-20,4598,7613,1838,37.32,False
1001747,2025-01-10,5206,8315,1657,25.2,False
1001748,2025-01-05,7641,144,1905,0.68,False
1001749,2025-01-04,9245,1896,1230,210.21,False
1001750,2025-01-07,7914,2236,1612,163.77,False
1001751,2025-01-10,385,13665,99,432.65,False
1001752,2025-01-12,1660,2528,1999,70.0,False
1001753,2025-01-23,8603,12644,339,463.0,False
1001754,2025-01-24,7100,4211,381,77.03,False
1001755,2025-01-11,198,2716,255,92.03,False
1001756,2025-01-06,6088,5883,1315,335.98,False
1001757,2025-01-19,1949,14066,997,434.13,False
1001758,2025-01-24,4016,8151,1001,197.83,False
1001759,2025-01-03,4290,2572,1942,232.55,False
1001760,2025-01-23,5654,12049,1484,393.62,False
1001761,2025-01-27,416,7749,201,98.77,False
1001762,2025-01-11,2409,48,522,147.4,False
1001763,2025-01-12,8139,12876,1366,899.98,False
1001764,2025-01-26,2567,8911,1286,390.01,False
1001765,2025-01-24,5317,12462,1049,24.14,False
1001766,2025-01-29,7773,9220,1275,105.5,False
1001767,2025-01-06,3825,11669,1296,351.01,False
1001768,2025-01-21,5043,3374,567,92.71,False
1001769,2025-01-08,1578,1779,284,107.52,False
1001770,2025-01-17,4329,14060,1550,337.7,False
1001771,2025-01-31,8091,1574,1156,295.12,False
1001772,2025-01-30,4718,1228,1456,464.64,False
1001773,2025-01-27,4954,1339,898,1.93,False
1001774,2025-01-16,5554,4177,427,347.08,False
1001775,2025-01-01,1778,14941,1572,4.3,False
1001776,2025-01-27,7008,12162,1127,279.13,False
1001777,2025-01-12,9913,11520,1851,245.81,False
1001778,2025-01-06,7604,4315,670,700.8,False
1001779,2025-01-16,427,11023,1922,47.02,False
1001780,2025-01-04,924,11557,1064,363.58,False
1001781,2025-01-04,4100,1314,1226,114.79,False
1001782,2025-01-30,7276,13967,1379,177.35,False
1001783,2025-01-16,5032,237,437,286.21,False
1001784,2025-01-01,3643,13717,877,227.7,False
1001785,2025-01-29,1466,7886,1631,162.95,False
1001786,2025-01-07,6284,13242,508,9.03,False
1001787,2025-01-28,4268,11834,1691,179.07,False
1001788,2025-01-27,4448,10553,871,51.19,False
1001789,2025-01-01,1670,5501,144,244.41,False
1001790,2025-01-03,6210,7198,328,149.42,False
1001791,2025-01-06,2241,9210,568,127.78,False
1001792,2025-01-07,9681,8352,187,1059.95,False
1001793,2025-01-12,1771,2747,379,110.12,False
1001794,2025-01-05,2935,5964,884,72.39,False
1001795,2025-01-26,9973,10639,1073,202.25,False
1001796,2025-01-26,9732,10728,1035,270.96,False
1001797,2025-01-13,9938,14827,736,214.99,False
1001798,2025-01-20,892,10202,1203,629.15,False
1001799,2025-01-07,3622,251,1194,11.07,False
1001800,2025-01-17,7788,14727,45,207.15,False
1001801,2025-01-30,6956,8901,1598,98.7,False
1001802,2025-01-02,6408,13488,751,365.23,False
1001803,2025-01-05,4197,11188,777,747.53,False
1001804,2025-01-12,4617,10231,379,25.01,False
1001805,2025-01-28,3994,5309,903,219.12,False
1001806,2025-01-05,3867,13122,1430,607.94,False
1001807,2025-01-06,2698,436,1270,260.33,False
1001808,2025-01-08,3498,2310,47,288.5,False
1001809,2025-01-25,9993,12585,171,76.77,False
1001810,2025-01-21,7763,9704,979,379.86,False
1001811,2025-01-26,272,1223,1866,340.42,False
1001812,2025-01-25,3659,11858,1708,79.0,False
1001813,2025-01-09,3508,712,1100,89.94,False
1001814,2025-01-05,694,14806,261,354.99,False
1001815,2025-01-06,2335,6864,855,98.6,True
1001816,2025-01-25,3576,14312,1291,155.48,False
1001817,2025-01-31,6924,7472,256,2.74,False
1001818,2025-01-04,901,11255,1281,33.54,False
1001819,2025-01-07,9357,12437,1937,313.29,False
1001820,2025-01-29,3228,6334,1755,759.01,False
1001821,2025-01-05,9766,365,1073,180.98,False
1001822,2025-01-19,7940,12700,289,104.76,False
1001823,2025-01-23,4665,14561,1181,196.44,False
1001824,2025-01-24,9261,3375,679,9.01,False
1001825,2025-01-26,5898,13894,1903,669.47,False
1001826,2025-01-26,5986,5598,373,253.05,False
1001827,2025-01-30,1737,7152,835,761.89,False
1001828,2025-01-02,9330,12686,322,176.15,False
1001829,2025-01-16,142,423,42,309.23,False
1001830,2025-01-26,1359,12353,1552,105.25,False
1001831,2025-01-16,2030,1196,1667,196.03,False
1001832,2025-01-11,6456,6419,1270,198.48,False
1001833,2025-01-24,5192,4028,307,662.32,False
1001834,2025-01-10,2157,11862,455,251.27,False
1001835,2025-01-29,4858,6428,1620,1065.35,False
1001836,2025-01-24,1489,2365,1439,95.69,True
1001837,2025-01-11,1603,8277,545,87.82,False
1001838,2025-01-09,1292,5502,35,102.49,False
1001839,2025-01-19,9998,6021,832,100.74,False
1001840,2025-01-24,2454,5954,125,565.61,False
1001841,2025-01-13,1635,2627,1576,224.22,False
1001842,2025-01-24,346,13884,1414,74.91,False
1001843,2025-01-19,5552,8188,1740,109.34,False
1001844,2025-01-01,1075,10370,1399,111.41,False
1001845,2025-01-16,5607,8870,119,190.67,False
1001846,2025-01-08,9770,9560,1954,89.99,False
1001847,2025-01-07,1917,4391,420,11.22,False
1001848,2025-01-09,5543,6461,873,162.47,False
1001849,2025-01-25,7900,8659,737,7.08,False
1001850,2025-01-23,8112,2749,998,88.61,False
1001851,2025-01-19,1942,14636,1832,29.69,False
1001852,2025-01-20,5883,5856,1320,36.83,False
1001853,2025-01-21,3865,10945,1836,333.3,False
1001854,2025-01-18,1703,11265,745,394.09,False
1001855,2025-01-10,5568,6298,1214,494.64,False
1001856,2025-01-24,7928,8245,653,71.75,False
1001857,2025-01-26,40,5386,1712,166.26,False
1001858,2025-01-15,8585,13429,984,414.72,False
1001859,2025-01-01,2540,11633,27,144.22,False
1001860,2025-01-23,3921,6922,482,28.55,False
1001861,2025-01-20,8492,11190,1305,127.01,False
1001862,2025-01-07,1107,6916,1440,500.92,False
1001863,2025-01-17,4771,1942,30,37.69,False
1001864,2025-01-28,2509,3354,97,149.72,False
1001865,2025-01-09,5185,13714,1288,31.79,False
1001866,2025-01-23,6495,6815,636,233.57,False
1001867,2025-01-18,168,7720,1828,41.63,False
1001868,2025-01-09,6283,6766,1564,621.16,True
1001869,2025-01-13,3392,949,124,362.19,True
1001870,2025-01-30,1724,5962,1431,707.3,False
1001871,2025-01-02,7892,11441,492,366.84,False
1001872,2025-01-21,4214,4451,1115,114.84,False
1001873,2025-01-08,7247,81,768,289.19,False
1001874,2025-01-31,6570,501,1299,412.84,False
1001875,2025-01-12,7710,3471,1808,359.25,False
1001876,2025-01-31,8717,8230,768,0.23,False
1001877,2025-01-09,7572,3108,1263,21.98,False
1001878,2025-01-10,5501,8610,1159,427.25,False
1001879,2025-01-19,8477,4959,502,13.56,True
1001880,2025-01-15,3280,3865,1540,594.14,False
1001881,2025-01-20,7853,11921,434,265.32,True
1001882,2025-01-06,1432,13906,609,361.23,False
1001883,2025-01-14,4094,13804,1401,21.67,False
1001884,2025-01-01,108,1270,1948,295.73,False
1001885,2025-01-11,8065,9845,1968,98.13,False
1001886,2025-01-05,2406,8533,1855,30.9,False
1001887,2025-01-28,9638,12364,678,262.96,False
1001888,2025-01-26,5864,11441,180,210.57,False
1001889,2025-01-21,1567,8130,1795,12.04,False
1001890,2025-01-13,6341,10655,807,13.08,False
1001891,2025-01-03,7809,9399,85,11.18,False
1001892,2025-01-29,6888,5608,1512,861.05,False
1001893,2025-01-06,1208,3928,899,527.14,False
1001894,2025-01-02,559,8185,1873,132.17,False
1001895,2025-01-17,8175,958,1761,338.68,False
1001896,2025-01-15,5872,9477,695,272.45,False
1001897,2025-01-31,457,7652,1849,151.47,True
1001898,2025-01-08,8342,2519,851,103.09,False
1001899,2025-01-03,1881,9951,1506,74.5,False
1001900,2025-01-22,3404,11074,1332,77.9,False
1001901,2025-01-05,4536,10946,683,216.48,False
1001902,2025-01-25,533,4033,313,54.03,False
1001903,2025-01-03,5521,13735,91,518.05,False
1001904,2025-01-18,3275,7412,1243,135.03,False
1001905,2025-01-26,8579,13004,1683,5.71,False
1001906,2025-01-26,524,2171,998,526.95,False
1001907,2025-01-09,7957,4895,966,322.4,False
1001908,2025-01-10,7153,7694,550,70.22,False
1001909,2025-01-20,9535,14353,1514,26.51,False
1001910,2025-01-23,162,3781,596,235.43,False
1001911,2025-01-05,1969,8950,1152,591.69,False
1001912,2025-01-08,4016,3420,855,17.65,False
1001913,2025-01-27,793,1845,1912,93.99,False
1001914,2025-01-08,7972,6568,894,205.32,False
1001915,2025-01-24,8554,6980,540,159.76,False
1001916,2025-01-04,3356,10156,1334,247.26,False
1001917,2025-01-30,1188,9115,63,100.75,False
1001918,2025-01-23,8935,13234,804,471.42,False
1001919,2025-01-13,1112,4138,339,280.76,False
1001920,2025-01-17,9162,12206,723,822.3,False
1001921,2025-01-05,2452,11507,708,180.41,False
1001922,2025-01-18,9974,9663,341,12.56,False
1001923,2025-01-23,5114,4622,902,104.28,False
1001924,2025-01-21,3694,10578,803,129.46,False
1001925,2025-01-09,8410,3871,1834,411.37,False
1001926,2025-01-10,2573,11590,1005,741.82,False
1001927,2025-01-12,9462,9680,1788,141.78,False
1001928,2025-01-03,8023,2612,86,188.33,False
1001929,2025-01-24,6688,1960,1903,29.05,False
1001930,2025-01-02,4675,790,319,124.4,False
1001931,2025-01-07,5151,618,401,1100.8,False
1001932,2025-01-18,1202,6694,478,30.59,False
1001933,2025-01-25,1149,13059,1972,67.15,False
1001934,2025-01-04,1728,11084,963,429.34,False
1001935,2025-01-23,3826,10871,844,159.61,False
1001936,2025-01-21,2030,14266,1982,24.76,False
1001937,2025-01-22,2397,5363,780,706.84,False
1001938,2025-01-25,5147,12586,1346,318.96,False
1001939,2025-01-28,2169,8686,1258,200.78,False
1001940,2025-01-23,5978,4220,755,491.44,False
1001941,2025-01-08,7573,7933,1665,13.33,False
1001942,2025-01-27,6253,13994,157,721.23,False
1001943,2025-01-02,3613,11774,1714,199.9,False
1001944,2025-01-11,3143,2028,1346,28.18,False
1001945,2025-01-02,3745,14757,317,11.0,False
1001946,2025-01-20,5300,3101,1346,169.14,False
1001947,2025-01-04,9645,9289,1620,678.43,False
1001948,2025-01-05,4956,102,1657,313.57,False
1001949,2025-01-27,3402,10569,1074,12.52,False
1001950,2025-01-05,2961,11051,1197,54.75,False
1001951,2025-01-06,5342,479,1463,132.35,False
1001952,2025-01-28,6436,12588,1294,236.69,False
1001953,2025-01-01,6370,6426,1786,22.12,False
1001954,2025-01-21,4703,11722,469,104.06,False
1001955,2025-01-08,1554,1055,1334,403.5,False
1001956,2025-01-16,5135,2223,706,223.84,False
1001957,2025-01-07,8372,790,891,51.06,False
1001958,2025-01-16,455,12117,1921,301.62,False
1001959,2025-01-12,3993,1082,44,322.57,False
1001960,2025-01-26,1302,13192,1097,2.46,False
1001961,2025-01-08,4226,14403,1091,198.12,False
1001962,2025-01-07,8271,5806,268,233.48,False
1001963,2025-01-01,9326,12857,302,290.33,False
1001964,2025-01-05,7428,7306,254,338.19,False
1001965,2025-01-27,1269,14943,731,264.95,False
1001966,2025-01-21,6,187,1632,167.77,False
1001967,2025-01-10,475,10093,1113,94.53,False
1001968,2025-01-22,9829,4211,497,212.85,False
1001969,2025-01-21,9278,21,752,199.57,False
1001970,2025-01-11,4803,3586,1938,4.52,False
1001971,2025-01-21,8216,13046,874,60.0,True
1001972,2025-01-17,8538,14842,1778,51.3,False
1001973,2025-01-07,4246,2730,295,262.42,False
1001974,2025-01-04,4529,7650,1901,9.08,False
1001975,2025-01-05,7400,7600,1678,312.41,False
1001976,2025-01-25,3395,13172,473,191.7,False
1001977,2025-01-23,7529,12335,1156,67.17,False
1001978,2025-01-21,9445,14606,1348,42.99,False
1001979,2025-01-28,9569,9715,556,701.34,False
1001980,2025-01-25,9441,997,1589,260.51,False
1001981,2025-01-06,4061,2646,1792,31.05,False
1001982,2025-01-02,8973,11231,1872,82.35,False
1001983,2025-01-25,3918,14037,461,646.77,False
1001984,2025-01-31,8202,10769,639,88.48,False
1001985,2025-01-05,7530,4766,758,3.72,False
1001986,2025-01-18,7140,12355,1579,151.38,False
1001987,2025-01-28,117,10706,1351,45.92,False
1001988,2025-01-28,324,4810,776,191.71,False
1001989,2025-01-28,7637,3378,1605,96.17,False
1001990,2025-01-19,4862,5935,1199,398.26,False
1001991,2025-01-09,9455,3030,1993,184.48,False
1001992,2025-01-09,47,12099,1657,520.52,False
1001993,2025-01-26,7214,3395,255,898.1,False
1001994,2025-01-04,9226,1627,1059,394.49,False
1001995,2025-01-28,9159,14727,1908,24.37,False
1001996,2025-01-05,2780,2853,51,121.68,False
1001997,2025-01-06,1231,6002,478,212.05,False
1001998,2025-01-08,4524,7339,436,45.84,False
1001999,2025-01-16,1966,11029,1474,196.7,False
1002000,2025-01-27,9149,12873,363,303.59,False
1002001,2025-01-01,7995,5362,1089,43.29,False
1002002,2025-01-31,983,4835,1618,234.87,False
1002003,2025-01-18,3702,2701,757,407.61,False
1002004,2025-01-20,9696,8371,959,78.99,False
1002005,2025-01-11,2605,13627,1310,41.29,False
1002006,2025-01-05,4914,3446,534,285.0,False
1002007,2025-01-27,4416,6469,956,107.92,False
1002008,2025-01-03,8710,13009,1424,685.73,False
1002009,2025-01-16,9912,7468,219,17.93,False
1002010,2025-01-19,9682,1103,390,117.04,False
1002011,2025-01-27,9536,8604,1090,330.19,False
1002012,2025-01-18,9158,11487,626,470.86,False
1002013,2025-01-23,8355,13463,1722,22.87,False
1002014,2025-01-19,2210,13922,193,246.11,False
1002015,2025-01-16,8515,4354,1180,253.28,False
1002016,2025-01-26,9593,7998,175,353.12,False
1002017,2025-01-08,9250,10780,5,139.54,False
1002018,2025-01-10,3990,8444,372,57.0,False
1002019,2025-01-03,279,12087,1800,499.15,False
1002020,2025-01-28,6840,4935,724,30.82,False
1002021,2025-01-22,352,1412,1384,324.08,True
1002022,2025-01-30,59,8592,1912,631.69,False
1002023,2025-01-19,4171,7122,1759,66.67,False
1002024,2025-01-23,4591,7790,1476,829.77,False
1002025,2025-01-11,9201,13333,157,191.94,False
1002026,2025-01-11,4278,3756,594,224.54,False
1002027,2025-01-14,1241,12713,903,165.34,False
1002028,2025-01-01,9390,2519,437,1726.78,False
1002029,2025-01-13,9944,636,965,55.08,False
1002030,2025-01-12,9456,11394,4,505.63,False
1002031,2025-01-31,6521,11903,873,734.59,False
1002032,2025-01-13,9408,5001,642,723.45,False
1002033,2025-01-05,51,23,1239,10.7,False
1002034,2025-01-09,835,14313,1400,216.6,False
1002035,2025-01-25,7832,7527,1530,83.61,False
1002036,2025-01-24,5087,5367,729,55.97,False
1002037,2025-01-16,8637,11003,145,39.12,False
1002038,2025-01-29,8007,12913,938,27.46,False
1002039,2025-01-09,8218,9860,663,281.48,False
1002040,2025-01-08,5207,3559,612,616.13,False
1002041,2025-01-02,7134,10143,1176,28.87,False
1002042,2025-01-06,5334,8820,1508,295.6,False
1002043,2025-01-25,9352,9565,174,1056.98,False
1002044,2025-01-17,755,7685,1626,28.72,False
1002045,2025-01-27,4683,12607,58,331.56,False
1002046,2025-01-10,5164,5774,1869,398.99,False
1002047,2025-01-09,8314,12415,1733,228.8,False
1002048,2025-01-04,8038,11524,1943,121.18,False
1002049,2025-01-17,3468,9838,1090,31.57,False
1002050,2025-01-10,2687,9381,407,6.29,False
1002051,2025-01-19,2289,3833,1495,271.3,False
1002052,2025-01-09,3406,6808,1051,17.86,False
1002053,2025-01-19,3976,10005,178,161.57,False
1002054,2025-01-07,5475,5358,433,46.59,False
1002055,2025-01-26,8308,13216,1990,644.8,False
1002056,2025-01-25,4578,6613,1173,519.05,False
1002057,2025-01-04,6930,3715,682,4.61,False
1002058,2025-01-29,7258,3658,1616,126.08,False
1002059,2025-01-31,4103,13433,37,55.47,False
1002060,2025-01-07,8375,12582,333,57.36,False
1002061,2025-01-30,5606,14351,1805,637.73,False
1002062,2025-01-01,8137,2238,1185,1239.77,False
1002063,2025-01-13,9925,13800,1356,230.99,False
1002064,2025-01-27,3773,9739,1321,351.34,False
1002065,2025-01-05,3309,4564,421,339.54,False
1002066,2025-01-15,5475,2778,1914,85.87,False
1002067,2025-01-19,9165,5869,946,231.18,False
1002068,2025-01-15,7619,763,1855,361.99,False
1002069,2025-01-19,4390,14143,466,1201.46,False
1002070,2025-01-14,1975,9708,539,181.82,False
1002071,2025-01-18,3385,8020,605,362.64,False
1002072,2025-01-14,6825,695,1124,203.87,False
1002073,2025-01-10,866,1427,532,463.58,False
1002074,2025-01-24,5801,2328,1902,375.45,False
1002075,2025-01-31,48,8279,726,43.11,False
1002076,2025-01-18,6819,13091,140,725.78,False
1002077,2025-01-05,5164,80,1306,53.13,False
1002078,2025-01-01,8553,2234,1484,5.7,False
1002079,2025-01-01,3761,8220,1571,49.31,False
1002080,2025-01-12,9433,9801,966,326.58,False
1002081,2025-01-04,5450,48,522,302.28,False
1002082,2025-01-26,2819,1998,1566,182.24,False
1002083,2025-01-10,3274,10658,784,954.6,False
1002084,2025-01-07,6308,11019,1784,539.94,False
1002085,2025-01-29,9777,12919,1421,363.07,False
1002086,2025-01-31,5573,2645,1413,29.8,False
1002087,2025-01-05,2423,14502,388,282.79,False
1002088,2025-01-24,525,7556,1475,233.6,False
1002089,2025-01-26,5347,12666,984,203.38,False
1002090,2025-01-26,6078,7713,818,254.3,False
1002091,2025-01-01,3446,7948,1661,12.74,False
1002092,2025-01-24,1679,4187,602,1531.38,False
1002093,2025-01-27,9792,2735,569,92.43,False
1002094,2025-01-11,5186,6529,1682,135.67,False
1002095,2025-01-13,8049,4365,1259,292.36,False
1002096,2025-01-03,7847,2972,89,199.85,False
1002097,2025-01-20,7264,13135,1808,57.38,False
1002098,2025-01-12,7196,13958,936,258.15,False
1002099,2025-01-21,2134,1082,1675,35.98,False
1002100,2025-01-12,6715,1900,1453,388.33,False
1002101,2025-01-16,5212,10573,652,27.82,False
1002102,2025-01-06,2210,8983,720,572.48,False
1002103,2025-01-23,4654,8839,225,369.57,False
1002104,2025-01-03,759,2085,472,247.93,False
1002105,2025-01-11,5889,9021,993,183.85,False
1002106,2025-01-31,1215,13031,1882,181.96,False
1002107,2025-01-07,5153,9718,1294,62.51,False
1002108,2025-01-07,1410,13597,1027,212.5,False
1002109,2025-01-25,1217,9455,272,90.7,False
1002110,2025-01-27,1008,314,1298,21.95,False
1002111,2025-01-01,3058,10,665,106.18,False
1002112,2025-01-14,9195,3080,812,134.53,False
1002113,2025-01-10,9426,9699,239,150.73,False
1002114,2025-01-27,812,9396,828,189.17,False
1002115,2025-01-28,7910,5433,172,298.64,False
1002116,2025-01-03,7362,11114,670,680.03,False
1002117,2025-01-28,3353,5513,1533,777.45,False
1002118,2025-01-08,3603,14967,1573,902.41,False
