account_id,customer_id,account_type,account_status
5080,6142,Current,Dormant
5081,3081,Savings,Active
5082,7940,Credit,Active
5083,4778,Current,Active
5084,7266,Savings,Active
5085,3802,Current,Active
5086,7058,Savings,Active
5087,7511,Savings,Active
5088,8100,Current,Active
5089,6082,Current,Active
5090,3628,Current,Active
5091,4381,Current,Active
5092,5380,Credit,Closed
5093,2543,Savings,Active
5094,4451,Credit,Active
5095,6961,Savings,Active
5096,200,Credit,Active
5097,6997,Credit,Active
5098,2184,Savings,Active
5099,5044,Credit,Active
5100,4037,Current,Dormant
5101,5013,Current,Active
5102,7835,Credit,Active
5103,3494,Credit,Active
5104,3973,Savings,Active
5105,9557,Savings,Active
5106,1853,Credit,Active
5107,8580,Savings,Active
5108,1663,Current,Active
5109,7590,Current,Active
5110,213,Current,Active
5111,4656,Savings,Closed
5112,8750,Savings,Active
5113,3120,Savings,Active
5114,6646,Savings,Active
5115,2692,Credit,Active
5116,1995,Credit,Active
5117,5049,Credit,Active
5118,475,Credit,Active
5119,9960,Current,Active
5120,8234,Savings,Active
5121,3993,Current,Dormant
5122,4824,Savings,Active
5123,3518,Credit,Active
5124,2269,Current,Active
5125,9837,Savings,Active
5126,940,Credit,Active
5127,4439,Savings,Active
5128,6299,Savings,Active
5129,2986,Credit,Active
5130,4990,Current,Active
5131,6029,Savings,Active
5132,9557,Credit,Active
5133,9043,Savings,Active
5134,8423,Savings,Active
5135,2500,Savings,Closed
5136,7621,Current,Active
5137,4305,Current,Active
5138,2904,Current,Active
5139,7764,Current,Dormant
5140,7965,Credit,Active
5141,9431,Current,Active
5142,2075,Savings,Closed
5143,7826,Credit,Active
5144,2066,Savings,Active
5145,8822,Current,Active
5146,3209,Savings,Active
5147,4675,Savings,Active
5148,9095,Savings,Active
5149,9246,Savings,Dormant
5150,123,Current,Active
5151,957,Savings,Active
5152,5097,Savings,Active
5153,987,Savings,Closed
5154,9444,Savings,Active
5155,4434,Current,Dormant
5156,991,Savings,Active
5157,7926,Credit,Closed
5158,5557,Credit,Active
5159,9094,Savings,Dormant
5160,6826,Savings,Active
5161,4710,Current,Active
5162,7974,Credit,Active
5163,3581,Current,Active
5164,2803,Savings,Active
5165,2205,Credit,Closed
5166,872,Credit,Active
5167,2825,Current,Active
5168,6096,Savings,Closed
5169,3404,Credit,Active
5170,6154,Current,Dormant
5171,5551,Credit,Dormant
5172,3883,Savings,Active
5173,3208,Savings,Active
5174,3098,Savings,Closed
5175,3079,Current,Active
5176,2639,Savings,Active
5177,5552,Current,Active
5178,2947,Credit,Active
5179,3472,Savings,Active
5180,4303,Current,Active
5181,1625,Current,Active
5182,9718,Current,Active
5183,1483,Savings,Dormant
5184,259,Current,Active
5185,454,Savings,Dormant
5186,8991,Savings,Active
5187,4471,Credit,Active
5188,2512,Credit,Active
5189,4171,Savings,Active
5190,8434,Credit,Active
5191,5137,Current,Active
5192,1713,Savings,Active
5193,7427,Credit,Active
5194,2003,Current,Active
5195,8152,Savings,Active
5196,6255,Current,Active
5197,3328,Savings,Active
5198,8689,Credit,Active
5199,8036,Current,Dormant
5200,3112,Credit,Active
5201,5242,Current,Dormant
5202,8919,Current,Active
5203,1832,Current,Active
5204,1822,Current,Active
5205,1817,Credit,Active
5206,92,Current,Dormant
5207,3433,Credit,Active
5208,1970,Current,Active
5209,2385,Savings,Active
5210,3680,Savings,Active
5211,603,Current,Active
5212,428,Savings,Active
5213,9649,Current,Active
5214,8199,Credit,Active
5215,6264,Savings,Active
5216,2435,Current,Active
5217,1374,Current,Active
5218,8833,Credit,Active
5219,5163,Credit,Active
5220,6841,Current,Active
5221,3812,Current,Active
5222,3307,Current,Active
5223,8638,Current,Dormant
5224,8705,Current,Active
5225,9182,Current,Active
5226,6357,Credit,Closed
5227,1402,Savings,Active
5228,546,Current,Active
5229,2534,Current,Active
5230,2010,Credit,Dormant
5231,5902,Savings,Closed
5232,4086,Credit,Active
5233,2216,Credit,Active
5234,4986,Current,Active
5235,9020,Current,Dormant
5236,2185,Credit,Active
5237,1276,Current,Active
5238,9709,Current,Active
5239,9505,Current,Active
5240,5169,Savings,Active
5241,3524,Savings,Active
5242,8708,Current,Active
5243,4784,Credit,Active
5244,1020,Savings,Active
5245,9488,Credit,Active
5246,7599,Current,Dormant
5247,1050,Credit,Active
5248,2341,Credit,Active
5249,7574,Savings,Active
5250,9450,Credit,Active
5251,2279,Credit,Closed
5252,2986,Savings,Active
5253,5706,Current,Active
5254,1145,Credit,Active
5255,7631,Current,Active
5256,706,Current,Active
5257,2425,Current,Active
5258,1935,Savings,Active
5259,2485,Current,Active
5260,6997,Credit,Active
5261,1746,Current,Active
5262,5765,Current,Closed
5263,9162,Current,Closed
5264,2547,Credit,Active
5265,5629,Current,Active
5266,778,Current,Active
5267,9526,Current,Active
5268,3115,Savings,Dormant
5269,2937,Credit,Active
5270,4111,Savings,Closed
5271,1346,Credit,Dormant
5272,2042,Current,Active
5273,2675,Credit,Active
5274,7505,Credit,Dormant
5275,9748,Credit,Active
5276,690,Credit,Active
5277,9727,Savings,Active
5278,7057,Credit,Active
5279,120,Savings,Closed
5280,6170,Savings,Active
5281,5833,Current,Active
5282,1614,Credit,Active
5283,7624,Current,Dormant
5284,3034,Credit,Closed
5285,2937,Savings,Active
5286,5660,Savings,Active
5287,9342,Savings,Active
5288,5068,Credit,Active
5289,4803,Credit,Closed
5290,9902,Credit,Dormant
5291,3159,Credit,Dormant
5292,9559,Credit,Active
5293,4491,Current,Dormant
5294,456,Credit,Active
5295,7644,Current,Active
5296,4621,Credit,Dormant
5297,8868,Credit,Active
5298,9194,Credit,Active
5299,9088,Credit,Active
5300,5100,Savings,Active
5301,60,Savings,Active
5302,6200,Current,Active
5303,6312,Current,Active
5304,5532,Credit,Active
5305,2765,Credit,Active
5306,7009,Credit,Active
5307,1795,Credit,Active
5308,5687,Savings,Active
5309,3488,Current,Active
5310,4988,Current,Active
5311,3422,Current,Active
5312,6581,Savings,Closed
5313,5533,Credit,Active
5314,1374,Savings,Dormant
5315,3554,Savings,Active
5316,3673,Current,Active
5317,8145,Savings,Dormant
5318,9275,Current,Active
5319,9126,Savings,Active
5320,5438,Current,Active
5321,8164,Current,Active
5322,7447,Credit,Active
5323,8750,Current,Active
5324,5966,Savings,Active
5325,5916,Current,Active
5326,9735,Savings,Active
5327,6116,Current,Active
5328,5095,Credit,Active
5329,2383,Credit,Active
5330,4099,Savings,Active
5331,9200,Current,Active
5332,9474,Savings,Active
5333,4359,Credit,Active
5334,8313,Savings,Closed
5335,9097,Savings,Active
5336,140,Current,Closed
5337,7645,Credit,Active
5338,1816,Credit,Active
5339,5409,Current,Active
5340,4302,Current,Active
5341,7286,Current,Active
5342,9221,Credit,Active
5343,6779,Credit,Active
5344,8537,Current,Active
5345,2420,Savings,Active
5346,3236,Credit,Dormant
5347,2595,Current,Active
5348,1388,Current,Active
5349,984,Savings,Dormant
5350,2123,Current,Active
5351,5420,Savings,Active
5352,2995,Savings,Active
5353,7057,Credit,Active
5354,7549,Current,Active
5355,6854,Credit,Active
5356,2901,Credit,Active
5357,776,Credit,Active
5358,4982,Current,Active
5359,736,Current,Active
5360,6778,Current,Active
5361,7754,Credit,Active
5362,5148,Savings,Active
5363,1487,Credit,Active
5364,396,Savings,Active
5365,2002,Current,Active
5366,8556,Current,Closed
5367,8063,Credit,Active
5368,7269,Savings,Active
5369,5878,Current,Active
5370,4189,Current,Active
5371,4362,Credit,Active
5372,6350,Credit,Active
5373,6181,Credit,Active
5374,7795,Savings,Dormant
5375,744,Savings,Dormant
5376,6163,Current,Active
5377,374,Credit,Active
5378,5906,Current,Active
5379,4128,Savings,Active
5380,8332,Current,Active
5381,5690,Current,Active
5382,3021,Credit,Active
5383,3293,Current,Active
5384,6877,Credit,Active
5385,6898,Current,Active
5386,5339,Current,Dormant
5387,1565,Savings,Active
5388,58,Savings,Active
5389,3497,Current,Active
5390,5395,Current,Active
5391,5143,Credit,Active
5392,2949,Savings,Active
5393,4474,Savings,Active
5394,8565,Current,Active
5395,3135,Credit,Active
5396,1588,Savings,Active
5397,8970,Current,Active
5398,4263,Current,Closed
5399,6667,Current,Active
5400,3679,Current,Closed
5401,999,Current,Dormant
5402,8752,Savings,Active
5403,3344,Savings,Active
5404,3502,Credit,Active
5405,4015,Current,Active
5406,5108,Credit,Active
5407,4329,Current,Active
5408,4656,Current,Active
5409,5328,Current,Active
5410,7621,Credit,Active
5411,5859,Current,Active
5412,5621,Credit,Dormant
5413,9113,Savings,Dormant
5414,7005,Current,Active
5415,1243,Credit,Active
5416,7016,Savings,Active
5417,81,Current,Active
5418,2662,Savings,Active
5419,4799,Current,Active
5420,541,Credit,Active
5421,5946,Current,Active
5422,6909,Current,Active
5423,9467,Credit,Closed
5424,2786,Credit,Active
5425,3487,Credit,Active
5426,3158,Current,Closed
5427,4718,Savings,Dormant
5428,5337,Credit,Active
5429,7166,Savings,Active
5430,2244,Credit,Active
5431,9513,Credit,Active
5432,2994,Current,Active
5433,2092,Credit,Active
5434,5210,Savings,Active
5435,7646,Current,Active
5436,5741,Credit,Active
5437,4155,Savings,Active
5438,8671,Current,Active
5439,2666,Savings,Active
5440,6019,Current,Active
5441,1757,Current,Active
5442,9991,Current,Active
5443,5714,Credit,Active
5444,3121,Current,Active
5445,5152,Credit,Active
5446,5606,Credit,Active
5447,2579,Credit,Active
5448,1027,Credit,Active
5449,4474,Current,Active
5450,4668,Credit,Active
5451,1955,Savings,Active
5452,9757,Savings,Active
5453,587,Current,Active
5454,685,Credit,Active
5455,6043,Savings,Active
5456,3269,Savings,Active
5457,659,Credit,Closed
5458,1297,Credit,Active
5459,1526,Current,Active
5460,7151,Savings,Dormant
5461,7793,Current,Active
5462,6605,Savings,Active
5463,5790,Credit,Active
5464,7421,Savings,Active
5465,5754,Savings,Active
5466,9264,Savings,Active
5467,6635,Credit,Active
5468,5109,Credit,Active
5469,5248,Savings,Active
5470,8402,Savings,Closed
5471,624,Credit,Active
5472,9998,Credit,Active
5473,5262,Credit,Active
5474,4269,Savings,Active
5475,5985,Current,Active
5476,3750,Current,Active
5477,4543,Credit,Dormant
5478,11,Current,Active
5479,761,Savings,Active
5480,9520,Current,Active
5481,1178,Current,Active
5482,9169,Current,Dormant
5483,2493,Credit,Dormant
5484,2390,Savings,Dormant
5485,6365,Credit,Active
5486,2553,Current,Active
5487,1483,Credit,Active
5488,2311,Savings,Dormant
5489,3742,Savings,Active
5490,7286,Savings,Active
5491,7618,Savings,Active
5492,3840,Current,Active
5493,7582,Current,Active
5494,2756,Current,Active
5495,9015,Current,Dormant
5496,3598,Current,Active
5497,8653,Credit,Active
5498,5238,Savings,Active
5499,1741,Current,Active
5500,2125,Savings,Active
5501,9637,Savings,Active
5502,5292,Current,Active
5503,3098,Current,Active
5504,5248,Savings,Active
5505,4470,Savings,Active
5506,8846,Savings,Active
5507,5000,Credit,Active
5508,8936,Credit,Active
5509,6567,Savings,Dormant
5510,7345,Credit,Active
5511,853,Savings,Active
5512,4927,Savings,Active
5513,9754,Current,Active
5514,5069,Savings,Active
5515,5390,Current,Dormant
5516,1319,Current,Active
5517,122,Savings,Active
5518,4255,Credit,Active
5519,8499,Savings,Active
5520,9305,Savings,Active
5521,1897,Credit,Dormant
5522,5977,Current,Active
5523,8007,Credit,Active
5524,8538,Savings,Active
5525,3912,Savings,Active
5526,8341,Credit,Active
5527,1040,Credit,Active
5528,9583,Credit,Active
5529,3905,Current,Active
5530,4877,Credit,Active
5531,8310,Savings,Active
5532,704,Credit,Active
5533,2956,Savings,Active
5534,5471,Current,Active
5535,6441,Current,Active
5536,2025,Credit,Active
5537,4997,Savings,Closed
5538,6570,Current,Active
5539,4346,Credit,Active
5540,5863,Current,Dormant
5541,5635,Credit,Active
5542,998,Savings,Active
5543,406,Credit,Active
5544,244,Savings,Dormant
5545,7968,Current,Active
5546,2415,Savings,Active
5547,3857,Savings,Active
5548,6264,Current,Dormant
5549,7939,Savings,Active
5550,9798,Savings,Active
5551,8625,Credit,Active
5552,1142,Savings,Active
5553,4127,Credit,Dormant
5554,3025,Savings,Active
5555,9365,Current,Dormant
5556,7008,Savings,Active
5557,3457,Savings,Active
5558,6000,Savings,Active
5559,4198,Credit,Dormant
5560,9288,Current,Active
5561,5825,Current,Active
5562,6767,Savings,Active
5563,2853,Savings,Active
5564,2456,Credit,Active
5565,7515,Current,Active
5566,1391,Savings,Active
5567,4926,Savings,Active
5568,2837,Current,Active
5569,618,Savings,Dormant
5570,2470,Savings,Active
5571,2703,Current,Active
5572,6258,Credit,Active
5573,8106,Savings,Active
5574,3166,Savings,Active
5575,8452,Current,Active
5576,4431,Current,Active
5577,9239,Credit,Dormant
5578,5993,Credit,Active
5579,6598,Savings,Active
5580,1408,Credit,Active
5581,9593,Credit,Dormant
5582,9202,Credit,Active
5583,5558,Savings,Active
5584,7000,Credit,Active
5585,7590,Credit,Active
5586,3407,Credit,Active
5587,5701,Current,Active
5588,8128,Credit,Active
5589,4228,Credit,Active
5590,9937,Current,Active
5591,1546,Current,Active
5592,7308,Savings,Active
5593,8133,Savings,Active
5594,135,Current,Active
5595,2860,Savings,Active
5596,6004,Credit,Active
5597,1265,Savings,Active
5598,1773,Credit,Active
5599,165,Credit,Active
5600,8812,Credit,Active
5601,8423,Current,Active
5602,6726,Savings,Active
5603,2781,Savings,Active
5604,7754,Current,Active
5605,5299,Current,Active
5606,9570,Savings,Active
5607,6815,Current,Active
5608,3753,Current,Active
5609,3973,Credit,Closed
5610,3233,Credit,Active
5611,7595,Credit,Active
5612,403,Current,Dormant
5613,7200,Current,Active
5614,6265,Credit,Closed
5615,4481,Credit,Active
5616,6620,Savings,Active
5617,2608,Credit,Active
5618,9383,Credit,Active
5619,8581,Savings,Active
5620,3405,Savings,Active
5621,5643,Savings,Active
5622,9966,Savings,Active
5623,790,Current,Active
5624,6897,Savings,Dormant
5625,1495,Savings,Active
5626,2752,Current,Active
5627,9740,Savings,Active
5628,6711,Savings,Active
5629,821,Savings,Active
5630,5141,Current,Active
5631,5139,Credit,Dormant
5632,9672,Savings,Active
5633,2370,Savings,Active
5634,4066,Savings,Active
5635,1464,Savings,Active
5636,1908,Current,Active
5637,6202,Credit,Active
5638,7896,Savings,Active
5639,7826,Savings,Dormant
5640,3966,Current,Active
5641,9509,Credit,Active
5642,182,Credit,Active
5643,6001,Credit,Active
5644,7246,Savings,Active
5645,9153,Savings,Active
5646,990,Savings,Active
5647,9918,Current,Active
5648,6273,Current,Active
5649,707,Current,Active
5650,6653,Savings,Active
5651,4848,Savings,Dormant
5652,4331,Savings,Active
5653,1621,Credit,Active
5654,4650,Current,Active
5655,6597,Current,Active
5656,4682,Credit,Active
5657,8045,Credit,Active
5658,3581,Credit,Active
5659,8615,Savings,Active
5660,4016,Credit,Active
5661,3197,Savings,Active
5662,6150,Savings,Active
5663,4554,Current,Active
5664,4011,Credit,Active
5665,6666,Savings,Active
5666,4647,Savings,Active
5667,6091,Credit,Active
5668,3751,Savings,Active
5669,9838,Savings,Dormant
5670,2537,Savings,Active
5671,3260,Credit,Active
5672,6880,Savings,Active
5673,7439,Current,Active
5674,2512,Credit,Active
5675,2091,Current,Active
5676,4635,Current,Active
5677,568,Current,Active
5678,121,Savings,Active
5679,6769,Savings,Active
5680,8508,Current,Active
5681,621,Current,Active
5682,4064,Credit,Closed
5683,454,Current,Active
5684,2735,Savings,Dormant
5685,959,Current,Active
5686,763,Current,Active
5687,9553,Credit,Active
5688,4336,Current,Active
5689,6521,Credit,Closed
5690,2052,Credit,Active
5691,6990,Current,Active
5692,8389,Current,Active
5693,7808,Savings,Active
5694,261,Savings,Active
5695,6747,Credit,Active
5696,5891,Credit,Active
5697,6054,Savings,Dormant
5698,1281,Credit,Active
5699,136,Savings,Active
5700,6100,Credit,Active
5701,7878,Savings,Active
5702,2546,Savings,Active
5703,8561,Credit,Active
5704,3663,Credit,Closed
5705,6730,Credit,Active
5706,3455,Current,Active
5707,4809,Current,Active
5708,8049,Credit,Active
5709,6521,Credit,Active
5710,545,Credit,Active
5711,6217,Credit,Active
5712,7118,Savings,Active
5713,4600,Current,Dormant
5714,3424,Credit,Active
5715,4806,Current,Active
5716,4484,Current,Dormant
5717,6972,Savings,Active
5718,7120,Credit,Dormant
5719,1098,Current,Active
5720,6861,Savings,Active
5721,5436,Credit,Active
5722,1944,Credit,Active
5723,1720,Current,Active
5724,5769,Savings,Active
5725,8483,Savings,Active
5726,9167,Savings,Active
5727,415,Savings,Closed
5728,9043,Credit,Active
5729,7106,Current,Active
5730,2729,Current,Active
5731,7204,Savings,Active
5732,4642,Savings,Dormant
5733,742,Savings,Active
5734,592,Current,Active
5735,750,Credit,Active
5736,2220,Credit,Closed
5737,9030,Savings,Active
5738,8726,Credit,Active
5739,4461,Credit,Active
5740,7512,Current,Active
5741,9966,Savings,Active
5742,7509,Credit,Active
5743,2654,Savings,Active
5744,2571,Savings,Active
5745,5749,Credit,Active
5746,265,Current,Active
5747,3596,Credit,Active
5748,2035,Current,Active
5749,3203,Credit,Active
5750,8574,Savings,Active
5751,9359,Current,Active
5752,389,Current,Active
5753,6198,Savings,Active
5754,2072,Credit,Active
5755,8587,Current,Active
5756,7841,Credit,Active
5757,3257,Credit,Active
5758,4020,Credit,Active
5759,6059,Savings,Closed
5760,6631,Credit,Active
5761,2860,Savings,Active
5762,2394,Current,Active
5763,6820,Credit,Active
5764,6072,Current,Active
5765,2051,Credit,Active
5766,3122,Current,Active
5767,9117,Savings,Active
5768,4972,Current,Closed
5769,7696,Current,Active
5770,3355,Credit,Active
5771,4475,Credit,Active
5772,3398,Credit,Active
5773,5418,Credit,Active
5774,3769,Savings,Active
5775,6282,Current,Active
5776,2982,Current,Active
5777,5522,Savings,Active
5778,3473,Current,Active
5779,2618,Credit,Active
5780,5482,Credit,Dormant
5781,6210,Credit,Active
5782,3500,Current,Active
5783,6996,Savings,Dormant
5784,7882,Savings,Active
5785,3593,Current,Active
5786,8624,Savings,Active
5787,6055,Savings,Active
5788,7273,Credit,Active
5789,9305,Current,Active
5790,4697,Savings,Active
5791,7547,Current,Active
5792,6474,Credit,Active
5793,5223,Credit,Active
5794,2450,Savings,Active
5795,5803,Current,Active
5796,545,Current,Active
5797,6653,Credit,Active
5798,6328,Credit,Active
5799,7059,Credit,Active
5800,2629,Savings,Active
5801,3452,Current,Active
5802,8730,Savings,Active
5803,1437,Current,Active
5804,8088,Credit,Active
5805,6662,Savings,Active
5806,3063,Savings,Active
5807,260,Savings,Active
5808,7552,Credit,Active
5809,4412,Savings,Active
5810,4842,Savings,Active
5811,7962,Credit,Active
5812,719,Current,Active
5813,5197,Savings,Closed
5814,2728,Credit,Active
5815,7547,Savings,Active
